,id,year,category,laureate_type,full_name,gender,birth_date,birth_city,birth_city_now,birth_country,birth_country_now,birth_continent,death_date,prize_share,prize,motivation,affiliation_1_name,affiliation_1_city,affiliation_1_country,affiliation_2_name,affiliation_2_city,affiliation_2_country,org_city_now,org_country_now,org_continent,affiliation_3_name,affiliation_3_city,affiliation_3_country,affiliation_4_name,affiliation_4_city,affiliation_4_country
847,917,2015,Physiology or Medicine,Individual,Satoshi Ōmura,male,1935-07-12,Yamanashi Prefecture,Yamanashi Prefecture,Japan,Japan,Asia,NaN,1/4,The Nobel Prize in Physiology or Medicine 2015,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,Kitasato University,Tokyo,Japan,,,,,,,,,,,,
848,652,1976,Literature,Individual,Saul Bellow,male,1915-06-10,Montreal,Montreal,Canada,Canada,North America,2005-04-05,1,The Nobel Prize in Literature 1976,for the human understanding and subtle analysis of contemporary culture that are combined in his work,,,,,,,,,,,,,,,
849,864,2011,Physics,Individual,Saul Perlmutter,male,1959-00-00,"Champaign-Urbana, IL","Champaign-Urbana, IL",USA,USA,North America,NaN,1/2,The Nobel Prize in Physics 2011,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Lawrence Berkeley National Laboratory,"Berkeley, CA",USA,University of California,"Berkeley, CA",USA,,,,,,,,,
850,672,1995,Literature,Individual,Seamus Heaney,male,1939-04-13,Casteldàwson,Casteldàwson,Northern Ireland,Northern Ireland,Europe,2013-08-30,1,The Nobel Prize in Literature 1995,"for works of lyrical beauty and ethical depth, which exalt everyday miracles and the living past",,,,,,,,,,,,,,,
851,532,1974,Peace,Individual,Seán MacBride,male,1904-01-26,Paris,Paris,France,France,Europe,1988-01-15,1/2,The Nobel Peace Prize 1974,for his efforts to secure and develop human rights throughout the world,,,,,,,,,,,,,,,
852,579,1909,Literature,Individual,Selma Ottilia Lovisa Lagerlöf,female,1858-11-20,Mårbacka,Mårbacka,Sweden,Sweden,Europe,1940-03-16,1,The Nobel Prize in Literature 1909,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings",,,,,,,,,,,,,,,
853,353,1952,Physiology or Medicine,Individual,Selman Abraham Waksman,male,1888-07-22,Priluka,Nova Pryluka,Russian Empire,Ukraine,Europe,1973-08-16,1,The Nobel Prize in Physiology or Medicine 1952,"for his discovery of streptomycin, the first antibiotic effective against tuberculosis",Rutgers University,"New Brunswick, NJ",USA,,,,,,,,,,,,
854,876,2012,Physics,Individual,Serge Haroche,male,1944-09-11,Casablanca,Casablanca,Morocco,Morocco,Africa,NaN,1/2,The Nobel Prize in Physics 2012,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Collège de France,Paris,France,École Normale Supérieure,Paris,France,,,,,,,,,
855,367,1959,Physiology or Medicine,Individual,Severo Ochoa,male,1905-09-24,Luarca,Luarca,Spain,Spain,Europe,1993-11-01,1/2,The Nobel Prize in Physiology or Medicine 1959,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,"New York University, College of Medicine","New York, NY",USA,,,,,,,,,,,,
856,113,1979,Physics,Individual,Sheldon Lee Glashow,male,1932-12-05,"New York, NY","New York, NY",USA,USA,North America,NaN,1/3,The Nobel Prize in Physics 1979,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current","Harvard University, Lyman Laboratory","Cambridge, MA",USA,,,,,,,,,,,,
857,558,1994,Peace,Individual,Shimon Peres,male,1923-08-16,Vishneva,Vishneva,Poland,Belarus,Europe,2016-09-28,1/3,The Nobel Peace Prize 1994,for their efforts to create peace in the Middle East,,,,,,,,,,,,,,,
858,875,2012,Physiology or Medicine,Individual,Shinya Yamanaka,male,1962-09-04,Osaka,Osaka,Japan,Japan,Asia,NaN,1/2,The Nobel Prize in Physiology or Medicine 2012,for the discovery that mature cells can be reprogrammed to become pluripotent,Kyoto University,Kyoto,Japan,Gladstone Institutes,"San Francisco, CA",USA,,,,,,,,,
859,773,2003,Peace,Individual,Shirin Ebadi,female,1947-06-21,Hamadan,Hamadan,Iran,Iran,Asia,NaN,1,The Nobel Peace Prize 2003,for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children,,,,,,,,,,,,,,,
860,639,1966,Literature,Individual,Shmuel Yosef Agnon,male,1888-07-17,Buczacz,Buchach,Austria-Hungary,Ukraine,Europe,1970-02-17,1/2,The Nobel Prize in Literature 1966,for his profoundly characteristic narrative art with motifs from the life of the Jewish people,,,,,,,,,,,,,,,
861,908,2014,Physics,Individual,Shuji Nakamura,male,1954-05-22,Ikata,Ikata,Japan,Japan,Asia,NaN,1/3,The Nobel Prize in Physics 2014,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,University of California,"Santa Barbara, CA",USA,,,,,,,,,,,,
862,273,1989,Chemistry,Individual,Sidney Altman,male,1939-05-07,Montreal,Montreal,Canada,Canada,North America,2022-04-05,1/2,The Nobel Prize in Chemistry 1989,for their discovery of catalytic properties of RNA,Yale University,"New Haven, CT",USA,,,,,,,,,,,,
863,601,1928,Literature,Individual,Sigrid Undset,female,1882-05-20,Kalundborg,Kalundborg,Denmark,Denmark,Europe,1949-06-10,1,The Nobel Prize in Literature 1928,principally for her powerful descriptions of Northern life during the Middle Ages,,,,,,,,,,,,,,,
864,1045,2024,Economic Sciences,Individual,Simon Henry Roberts Johnson,male,1963-00-00,Sheffield,Sheffield,United Kingdom,United Kingdom,Europe,NaN,1/3,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2024,for studies of how institutions are formed and affect prosperity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,,,,,,,,,,,,
865,680,1971,Economic Sciences,Individual,Simon Kuznets,male,1901-04-30,Pinsk,Pinsk,Russian Empire,Belarus,Europe,1985-07-08,1,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1971,for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development,Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
866,125,1984,Physics,Individual,Simon van der Meer,male,1925-11-24,the Hague,the Hague,the Netherlands,the Netherlands,Europe,2011-03-04,1/2,The Nobel Prize in Physics 1984,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",CERN,Geneva,Switzerland,,,,,,,,,,,,
867,84,1965,Physics,Individual,Sin-Itiro Tomonaga,male,1906-03-31,Kyoto,Kyoto,Japan,Japan,Asia,1979-07-08,1/3,The Nobel Prize in Physics 1965,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Tokyo University of Education,Tokyo,Japan,,,,,,,,,,,,
868,603,1930,Literature,Individual,Sinclair Lewis,male,1885-02-07,"Sauk Centre, MN","Sauk Centre, MN",USA,USA,North America,1951-01-10,1,The Nobel Prize in Literature 1930,"for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters",,,,,,,,,,,,,,,
869,339,1945,Physiology or Medicine,Individual,Sir Alexander Fleming,male,1881-08-06,Lochfield,Lochfield,Scotland,Scotland,Europe,1955-03-11,1/3,The Nobel Prize in Physiology or Medicine 1945,for the discovery of penicillin and its curative effect in various infectious diseases,London University,London,United Kingdom,,,,,,,,,,,,
870,693,1979,Economic Sciences,Individual,Sir Arthur Lewis,male,1915-01-23,Castries,Castries,British West Indies,Saint Lucia,North America,1991-06-15,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1979,for their pioneering research into economic development research with particular consideration of the problems of developing countries,Princeton University,"Princeton, NJ",USA,,,,,,,,,,,,
871,488,1925,Peace,Individual,Sir Austen Chamberlain,male,1863-10-16,Birmingham,Birmingham,United Kingdom,United Kingdom,Europe,1937-03-16,1/2,The Nobel Peace Prize 1925,for his crucial role in bringing about the Locarno Treaty,,,,,,,,,,,,,,,
872,394,1970,Physiology or Medicine,Individual,Sir Bernard Katz,male,1911-03-26,Leipzig,Leipzig,Germany,Germany,Europe,2003-04-20,1/3,The Nobel Prize in Physiology or Medicine 1970,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",University College,London,United Kingdom,,,,,,,,,,,,
873,37,1930,Physics,Individual,Sir Chandrasekhara Venkata Raman,male,1888-11-07,Tiruchirappalli,Tiruchirappalli,India,India,Asia,1970-11-21,1,The Nobel Prize in Physics 1930,for his work on the scattering of light and for the discovery of the effect named after him,Calcutta University,Calcutta,India,,,,,,,,,,,,
874,323,1932,Physiology or Medicine,Individual,Sir Charles Scott Sherrington,male,1857-11-27,London,London,United Kingdom,United Kingdom,Europe,1952-03-04,1/2,The Nobel Prize in Physiology or Medicine 1932,for their discoveries regarding the functions of neurons,University of Oxford,Oxford,United Kingdom,,,,,,,,,,,,
875,219,1956,Chemistry,Individual,Sir Cyril Norman Hinshelwood,male,1897-05-19,London,London,United Kingdom,United Kingdom,Europe,1967-10-09,1/2,The Nobel Prize in Chemistry 1956,for their researches into the mechanism of chemical reactions,University of Oxford,Oxford,United Kingdom,,,,,,,,,,,,
876,369,1960,Physiology or Medicine,Individual,Sir Frank Macfarlane Burnet,male,1899-09-03,Traralgon,Traralgon,Australia,Australia,Oceania,1985-08-31,1/2,The Nobel Prize in Physiology or Medicine 1960,for discovery of acquired immunological tolerance,Walter and Eliza Hall Institute for Medical Research,Melbourne,Australia,,,,,,,,,,,,
877,320,1929,Physiology or Medicine,Individual,Sir Frederick Gowland Hopkins,male,1861-06-20,Eastbourne,Eastbourne,United Kingdom,United Kingdom,Europe,1947-05-16,1/2,The Nobel Prize in Physiology or Medicine 1929,for his discovery of the growth-stimulating vitamins,University of Cambridge,Cambridge,United Kingdom,,,,,,,,,,,,
878,965,2018,Chemistry,Individual,Sir Gregory P. Winter,male,1951-04-14,Leicester,Leicester,United Kingdom,United Kingdom,Europe,NaN,1/4,The Nobel Prize in Chemistry 2018,for the phage display of peptides and antibodies,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,,,,,,,,,,,,
879,285,1996,Chemistry,Individual,Sir Harold W. Kroto,male,1939-10-07,"Wisbech, Cambridgeshire ","Wisbech, Cambridgeshire ",United Kingdom,United Kingdom,Europe,2016-04-30,1/3,The Nobel Prize in Chemistry 1996,for their discovery of fullerenes,University of Sussex,Brighton,United Kingdom,,,,,,,,,,,,
880,330,1936,Physiology or Medicine,Individual,Sir Henry Hallett Dale,male,1875-06-09,London,London,United Kingdom,United Kingdom,Europe,1968-07-23,1/2,The Nobel Prize in Physiology or Medicine 1936,for their discoveries relating to chemical transmission of nerve impulses,National Institute for Medical Research,London,United Kingdom,,,,,,,,,,,,
881,341,1945,Physiology or Medicine,Individual,Sir Howard Walter Florey,male,1898-09-24,Adelaide,Adelaide,Australia,Australia,Oceania,1968-02-21,1/3,The Nobel Prize in Physiology or Medicine 1945,for the discovery of penicillin and its curative effect in various infectious diseases,University of Oxford,Oxford,United Kingdom,,,,,,,,,,,,
882,932,2016,Chemistry,Individual,Sir J. Fraser Stoddart,male,1942-05-24,Edinburgh,Edinburgh,United Kingdom,United Kingdom,Europe,NaN,1/3,The Nobel Prize in Chemistry 2016,for the design and synthesis of molecular machines,Northwestern University,"Evanston, IL",USA,,,,,,,,,,,,
883,437,1988,Physiology or Medicine,Individual,Sir James W. Black,male,1924-06-14,Uddingston,Uddingston,Scotland,Scotland,Europe,2010-03-21,1/3,The Nobel Prize in Physiology or Medicine 1988,for their discoveries of important principles for drug treatment,"London University, King's College Hospital Medical School",London,United Kingdom,,,,,,,,,,,,
884,874,2012,Physiology or Medicine,Individual,Sir John B. Gurdon,male,1933-10-02,Dippenhall,Dippenhall,United Kingdom,United Kingdom,Europe,NaN,1/2,The Nobel Prize in Physiology or Medicine 2012,for the discovery that mature cells can be reprogrammed to become pluripotent,Gurdon Institute,Cambridge,United Kingdom,,,,,,,,,,,,
885,375,1963,Physiology or Medicine,Individual,Sir John Carew Eccles,male,1903-01-27,Melbourne,Melbourne,Australia,Australia,Oceania,1997-05-02,1/3,The Nobel Prize in Physiology or Medicine 1963,for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane,Australian National University,Canberra,Australia,,,,,,,,,,,,
886,812,2007,Physiology or Medicine,Individual,Sir Martin J. Evans,male,1941-01-01,Stroud,Stroud,United Kingdom,United Kingdom,Europe,NaN,1/3,The Nobel Prize in Physiology or Medicine 2007,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,Cardiff University,Cardiff,United Kingdom,,,,,,,,,,,,
887,108,1977,Physics,Individual,Sir Nevill Francis Mott,male,1905-09-30,Leeds,Leeds,United Kingdom,United Kingdom,Europe,1996-08-08,1/3,The Nobel Prize in Physics 1977,for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems,University of Cambridge,Cambridge,United Kingdom,,,,,,,,,,,,
888,498,1933,Peace,Individual,Sir Norman Angell (Ralph Lane),male,1872-12-26,Holbeach,Holbeach,United Kingdom,United Kingdom,Europe,1967-10-07,1,The Nobel Peace Prize 1933,for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace,,,,,,,,,,,,,,,
889,737,2001,Physiology or Medicine,Individual,Sir Paul M. Nurse,male,1949-01-25,Norwich,Norwich,United Kingdom,United Kingdom,Europe,NaN,1/3,The Nobel Prize in Physiology or Medicine 2001,for their discoveries of key regulators of the cell cycle,Imperial Cancer Research Fund,London,United Kingdom,,,,,,,,,,,,
890,971,2019,Physiology or Medicine,Individual,Sir Peter J. Ratcliffe,male,1954-05-14,Lancashire,Lancashire,United Kingdom,United Kingdom,Europe,NaN,1/3,The Nobel Prize in Physiology or Medicine 2019,for their discoveries of how cells sense and adapt to oxygen availability,University of Oxford,Oxford,United Kingdom,Francis Crick Institute,London,United Kingdom,,,,,,,,,
891,765,2003,Physiology or Medicine,Individual,Sir Peter Mansfield,male,1933-10-09,London,London,United Kingdom,United Kingdom,Europe,2017-02-08,1/2,The Nobel Prize in Physiology or Medicine 2003,for their discoveries concerning magnetic resonance imaging,"University of Nottingham, School of Physics and Astronomy",Nottingham,United Kingdom,,,,,,,,,,,,
892,207,1947,Chemistry,Individual,Sir Robert Robinson,male,1886-09-13,"Rufford, near Chesterfield","Rufford, near Chesterfield",United Kingdom,United Kingdom,Europe,1975-02-08,1,The Nobel Prize in Chemistry 1947,"for his investigations on plant products of biological importance, especially the alkaloids",University of Oxford,Oxford,United Kingdom,,,,,,,,,,,,
893,163,1904,Chemistry,Individual,Sir William Ramsay,male,1852-10-02,Glasgow,Glasgow,Scotland,Scotland,Europe,1916-07-23,1,The Nobel Prize in Chemistry 1904,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system",University College,London,United Kingdom,,,,,,,,,,,,
894,242,1972,Chemistry,Individual,Stanford Moore,male,1913-09-04,"Chicago, IL","Chicago, IL",USA,USA,North America,1982-08-23,1/4,The Nobel Prize in Chemistry 1972,for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule,Rockefeller University,"New York, NY",USA,,,,,,,,,,,,
895,457,1997,Physiology or Medicine,Individual,Stanley B. Prusiner,male,1942-05-28,"Des Moines, IA","Des Moines, IA",USA,USA,North America,NaN,1,The Nobel Prize in Physiology or Medicine 1997,for his discovery of Prions - a new biological principle of infection,University of California School of Medicine,"San Francisco, CA",USA,,,,,,,,,,,,
896,434,1986,Physiology or Medicine,Individual,Stanley Cohen,male,1922-11-17,"Brooklyn, NY","Brooklyn, NY",USA,USA,North America,2020-02-05,1/2,The Nobel Prize in Physiology or Medicine 1986,for their discoveries of growth factors,Vanderbilt University School of Medicine,"Nashville, TN",USA,,,,,,,,,,,,
897,910,2014,Chemistry,Individual,Stefan W. Hell,male,1962-12-23,Arad,Arad,Romania,Romania,Europe,NaN,1/3,The Nobel Prize in Chemistry 2014,for the development of super-resolved fluorescence microscopy,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,German Cancer Research Center,Heidelberg,Germany,,,,,,,,,
898,152,1997,Physics,Individual,Steven Chu,male,1948-02-28,"St. Louis, MO","St. Louis, MO",USA,USA,North America,NaN,1/3,The Nobel Prize in Physics 1997,for development of methods to cool and trap atoms with laser light,Stanford University,"Stanford, CA",USA,,,,,,,,,,,,
899,115,1979,Physics,Individual,Steven Weinberg,male,1933-05-03,"New York, NY","New York, NY",USA,USA,North America,2021-07-23,1/3,The Nobel Prize in Physics 1979,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current",Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
900,122,1983,Physics,Individual,Subrahmanyan Chandrasekhar,male,1910-10-19,Lahore,Lahore,India,Pakistan,Asia,1995-08-21,1/2,The Nobel Prize in Physics 1983,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,University of Chicago,"Chicago, IL",USA,,,,,,,,,,,,
901,569,1901,Literature,Individual,Sully Prudhomme,male,1839-03-16,Paris,Paris,France,France,Europe,1907-09-07,1,The Nobel Prize in Literature 1901,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect",,,,,,,,,,,,,,,
902,425,1982,Physiology or Medicine,Individual,Sune K. Bergström,male,1916-01-10,Stockholm,Stockholm,Sweden,Sweden,Europe,2004-08-15,1/3,The Nobel Prize in Physiology or Medicine 1982,for their discoveries concerning prostaglandins and related biologically active substances,Karolinska Institutet,Stockholm,Sweden,,,,,,,,,,,,
903,436,1987,Physiology or Medicine,Individual,Susumu Tonegawa,male,1939-09-05,Nagoya,Nagoya,Japan,Japan,Asia,NaN,1,The Nobel Prize in Physiology or Medicine 1987,for his discovery of the genetic principle for generation of antibody diversity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,,,,,,,,,,,,
904,162,1903,Chemistry,Individual,Svante August Arrhenius,male,1859-02-19,Vik,Vik,Sweden,Sweden,Europe,1927-10-02,1,The Nobel Prize in Chemistry 1903,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation,Stockholm University,Stockholm,Sweden,,,,,,,,,,,,
905,1011,2022,Physiology or Medicine,Individual,Svante Pääbo,male,1955-04-20,Stockholm,Stockholm,Sweden,Sweden,Europe,NaN,1,The Nobel Prize in Physiology or Medicine 2022,for his discoveries concerning the genomes of extinct hominins and human evolution,Max Planck Institute for Evolutionary Anthropology,Leipzig,Germany,Okinawa Institute of Science and Technology,Okinawa,Japan,,,,,,,,,
906,924,2015,Literature,Individual,Svetlana Alexievich,female,1948-05-31,Ivano-Frankivsk,Ivano-Frankivsk,Ukraine,Ukraine,Europe,NaN,1,The Nobel Prize in Literature 2015,"for her polyphonic writings, a monument to suffering and courage in our time",,,,,,,,,,,,,,,
907,750,2002,Physiology or Medicine,Individual,Sydney Brenner,male,1927-01-13,Germiston,Germiston,South Africa,South Africa,Africa,2019-04-05,1/3,The Nobel Prize in Physiology or Medicine 2002,for their discoveries concerning genetic regulation of organ development and programmed cell death,The Molecular Sciences Institute,"Berkeley, CA",USA,,,,,,,,,,,,
908,999,2021,Physics,Individual,Syukuro Manabe,male,1931-09-21,"Shingu, Ehime","Shingu, Ehime",Japan,Japan,Asia,NaN,1/4,The Nobel Prize in Physics 2021,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming",Princeton University,"Princeton, NJ",USA,,,,,,,,,,,,
909,619,1948,Literature,Individual,Thomas Stearns Eliot,male,1888-09-26,"St. Louis, MO","St. Louis, MO",USA,USA,North America,1965-01-04,1,The Nobel Prize in Literature 1948,"for his outstanding, pioneer contribution to present-day poetry",,,,,,,,,,,,,,,
910,350,1950,Physiology or Medicine,Individual,Tadeus Reichstein,male,1897-07-20,Wloclawek,Wloclawek,Poland,Poland,Europe,1996-08-01,1/3,The Nobel Prize in Physiology or Medicine 1950,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects",Basel University,Basel,Switzerland,,,,,,,,,,,,
911,919,2015,Physics,Individual,Takaaki Kajita,male,1959-03-09,Higashimatsuyama,Higashimatsuyama,Japan,Japan,Asia,NaN,1/2,The Nobel Prize in Physics 2015,"for the discovery of neutrino oscillations, which shows that neutrinos have mass",University of Tokyo,Kashiwa,Japan,,,,,,,,,,,,
912,959,2018,Physiology or Medicine,Individual,Tasuku Honjo,male,1942-01-27,Kyoto,Kyoto,Japan,Japan,Asia,NaN,1/2,The Nobel Prize in Physiology or Medicine 2018,for their discovery of cancer therapy by inhibition of negative immune regulation,Kyoto University,Kyoto,Japan,,,,,,,,,,,,
913,871,2011,Peace,Individual,Tawakkol Karman,female,1979-02-07,Ta'izz,Ta'izz,Yemen,Yemen,Asia,NaN,1/3,The Nobel Peace Prize 2011,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,,,,,,,,,,,,,,,
914,551,1989,Peace,Individual,The 14th Dalai Lama (Tenzin Gyatso),male,1935-07-06,Taktser,Taktser,Tibet,China,Asia,NaN,1,The Nobel Peace Prize 1989,for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people,,,,,,,,,,,,,,,
915,183,1926,Chemistry,Individual,The (Theodor) Svedberg,male,1884-08-30,Fleräng,Fleräng,Sweden,Sweden,Europe,1971-02-25,1,The Nobel Prize in Chemistry 1926,for his work on disperse systems,Uppsala University,Uppsala,Sweden,,,,,,,,,,,,
916,303,1909,Physiology or Medicine,Individual,Emil Theodor Kocher,male,1841-08-25,Bern,Bern,Switzerland,Switzerland,Europe,1917-07-27,1,The Nobel Prize in Physiology or Medicine 1909,"for his work on the physiology, pathology and surgery of the thyroid gland",Berne University,Bern,Switzerland,,,,,,,,,,,,
917,571,1902,Literature,Individual,Christian Matthias Theodor Mommsen,male,1817-11-30,Garding,Garding,Schleswig,Germany,Europe,1903-11-01,1,The Nobel Prize in Literature 1902,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>",,,,,,,,,,,,,,,
918,793,2005,Physics,Individual,Theodor W. Hänsch,male,1941-10-30,Heidelberg,Heidelberg,Germany,Germany,Europe,NaN,1/4,The Nobel Prize in Physics 2005,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique",Max Planck Institute of Quantum Optics,Garching,Germany,Ludwig-Maximilians-Universität München,Munich,Germany,,,,,,,,,
919,470,1906,Peace,Individual,Theodore Roosevelt Jr.,male,1858-10-27,"New York, NY","New York, NY",USA,USA,North America,1919-01-06,1,The Nobel Peace Prize 1906,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia",,,,,,,,,,,,,,,
920,175,1914,Chemistry,Individual,Theodore William Richards,male,1868-01-31,"Germantown, PA","Germantown, PA",USA,USA,North America,1928-04-02,1,The Nobel Prize in Chemistry 1914,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements,Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
921,692,1979,Economic Sciences,Individual,Theodore W. Schultz,male,1902-04-30,"Arlington, SD","Arlington, SD",USA,USA,North America,1998-02-26,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1979,for their pioneering research into economic development research with particular consideration of the problems of developing countries,University of Chicago,"Chicago, IL",USA,,,,,,,,,,,,
922,842,2009,Chemistry,Individual,Thomas A. Steitz,male,1940-08-23,"Milwaukee, WI","Milwaukee, WI",USA,USA,North America,2018-08-23,1/3,The Nobel Prize in Chemistry 2009,for studies of the structure and function of the ribosome,Yale University,"New Haven, CT",USA,Howard Hughes Medical Institute,NaN,USA,,,,,,,,,
923,800,2005,Economic Sciences,Individual,Thomas C. Schelling,male,1921-04-14,"Oakland, CA","Oakland, CA",USA,USA,North America,2016-12-13,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2005,for having enhanced our understanding of conflict and cooperation through game-theory analysis,"University of Maryland, Department of Economics and School of Public Policy","College Park, MD",USA,,,,,,,,,,,,
924,886,2013,Physiology or Medicine,Individual,Thomas C. Südhof,male,1955-12-22,Göttingen,Göttingen,Germany,Germany,Europe,NaN,1/3,The Nobel Prize in Physiology or Medicine 2013,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",Stanford University,"Stanford, CA",USA,Howard Hughes Medical Institute,NaN,USA,,,,,,,,,
925,325,1933,Physiology or Medicine,Individual,Thomas Hunt Morgan,male,1866-09-25,"Lexington, KY","Lexington, KY",USA,USA,North America,1945-12-04,1,The Nobel Prize in Physiology or Medicine 1933,for his discoveries concerning the role played by the chromosome in heredity,California Institute of Technology (Caltech),"Pasadena, CA",USA,,,,,,,,,,,,
926,357,1954,Physiology or Medicine,Individual,Thomas Huckle Weller,male,1915-06-15,"Ann Arbor, MI","Ann Arbor, MI",USA,USA,North America,2008-08-23,1/3,The Nobel Prize in Physiology or Medicine 1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,"Research Division of Infectious Diseases, Children's Medical Center","Boston, MA",USA,,,,,,,,,,,,
927,872,2011,Economic Sciences,Individual,Thomas J. Sargent,male,1943-07-19,"Pasadena, CA","Pasadena, CA",USA,USA,North America,NaN,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2011,for their empirical research on cause and effect in the macroeconomy,New York University,"New York, NY",USA,,,,,,,,,,,,
928,602,1929,Literature,Individual,Thomas Mann,male,1875-06-06,Lübeck,Lübeck,Germany,Germany,Europe,1955-08-12,1,The Nobel Prize in Literature 1929,"principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature",,,,,,,,,,,,,,,
929,274,1989,Chemistry,Individual,Thomas R. Cech,male,1947-12-08,"Chicago, IL","Chicago, IL",USA,USA,North America,NaN,1/2,The Nobel Prize in Chemistry 1989,for their discovery of catalytic properties of RNA,University of Colorado,"Boulder, CO",USA,,,,,,,,,,,,
930,736,2001,Physiology or Medicine,Individual,Tim Hunt,male,1943-02-19,Neston,Neston,United Kingdom,United Kingdom,Europe,NaN,1/3,The Nobel Prize in Physiology or Medicine 2001,for their discoveries of key regulators of the cell cycle,Imperial Cancer Research Fund,London,United Kingdom,,,,,,,,,,,,
931,687,1975,Economic Sciences,Individual,Tjalling C. Koopmans,male,1910-08-28,'s Graveland,'s Graveland,the Netherlands,the Netherlands,Europe,1985-02-26,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1975,for their contributions to the theory of optimum allocation of resources,Yale University,"New Haven, CT",USA,,,,,,,,,,,,
932,478,1911,Peace,Individual,Tobias Michael Carel Asser,male,1838-04-28,Amsterdam,Amsterdam,the Netherlands,the Netherlands,Europe,1913-07-29,1/2,The Nobel Peace Prize 1911,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations",,,,,,,,,,,,,,,
933,921,2015,Chemistry,Individual,Tomas Lindahl,male,1938-01-28,Stockholm,Stockholm,Sweden,Sweden,Europe,NaN,1/3,The Nobel Prize in Chemistry 2015,for mechanistic studies of DNA repair,Francis Crick Institute,Hertfordshire,United Kingdom,Clare Hall Laboratory,Hertfordshire,United Kingdom,,,,,,,,,
934,868,2011,Literature,Individual,Tomas Tranströmer,male,1931-04-15,Stockholm,Stockholm,Sweden,Sweden,Europe,2015-03-26,1,The Nobel Prize in Literature 2011,"because, through his condensed, translucent images, he gives us fresh access to reality",,,,,,,,,,,,,,,
935,670,1993,Literature,Individual,Toni Morrison,female,1931-02-18,"Lorain, OH","Lorain, OH",USA,USA,North America,2019-08-05,1,The Nobel Prize in Literature 1993,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality",,,,,,,,,,,,,,,
